periodo_mes||institucion_nom||producto_nom||activo_mon||activo_mon_mes_ant
202002||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||3923207.00||3933963.00
202002||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||1795944.00||1800125.00
202002||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||2606.00||2626.00
202002||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202002||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202002||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||35184.00||35115.00
202002||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||3412045.00||3446127.00
202002||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||246577.00||244829.00
202002||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||1.00||2.00
202002||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
202002||JP Morgan Chase Bank, N.A.||Colocaciones||0.00||0.00
202002||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||84399.00||81851.00
202002||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||23383662.00||23231617.00
202002||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||601283.00||574021.00
202002||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202002||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202002||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||0.00||0.00
202002||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202002||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202002||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202002||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202002||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||9036.00||9129.00
202002||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||3985291.00||3956442.00
202002||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||201.00||181.00
202002||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202002||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202002||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||149.00||149.00
202002||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||12479.00||12186.00
202002||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202002||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||1148.00||1131.00
202002||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||78130.00||67774.00
202002||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||687990.00||684843.00
202002||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202002||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||0.00||0.00
202002||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||349829.00||352734.00
202002||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202002||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||45773.00||45697.00
202002||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202002||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||4860605.00||4871805.00
202002||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||196143.00||197086.00
202002||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||205.00||210.00
202002||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202002||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||509750.00||493192.00
202002||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202002||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202002||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202002||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202002||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||150006.00||0.00
202002||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||107624.00||109622.00
202002||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202002||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202002||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||1436.00||1366.00
202002||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202002||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202002||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||113.00||110.00
202002||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202002||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||552973.00||549581.00
202002||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||0.00||0.00
202002||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||74.00||320.00
202002||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202002||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||0.00||0.00
202002||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||260013.00||350000.00
202002||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||13150745.00||12968930.00
202002||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||943921.00||940138.00
202002||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202002||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202002||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202002||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||2074845.00||2042624.00
202002||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||0.00||0.00
202002||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
202002||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||61078.00||24622.00
202002||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202002||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202002||Banco Consorcio||Colocaciones||3614383.00||3581567.00
202002||Banco Security||Colocaciones||6135286.00||6161258.00
202002||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202002||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||251485.00||249241.00
202002||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||1593455.00||1611645.00
202002||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||16.00||22.00
202002||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||14342.00||14568.00
202002||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||891.00||830.00
202002||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||66175.00||67675.00
202002||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||13336813.00||13426386.00
202002||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||94.00||173.00
202002||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||324324.00||317098.00
202002||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||0.00||0.00
202002||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202002||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202002||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202002||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||581.00||541.00
202002||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||85000.00||85769.00
202002||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||74.00||320.00
202002||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||15747.00||18252.00
202002||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
202002||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||65024.00||55081.00
202002||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||2023815.00||1993426.00
202002||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202002||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202002||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||0.00||0.00
202002||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||100774.00||99284.00
202002||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||6.00||6.00
202002||Banco do Brasil S.A.||Colocaciones||41435.00||35115.00
202002||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||205712.00||203544.00
202002||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
202002||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||97409.00||97663.00
202002||Bank of China, Agencia en Chile||Colocaciones||0.00||0.00
202002||HSBC Bank (Chile)||Colocaciones||273939.00||237980.00
202002||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||237360.00||232338.00
202002||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202002||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202002||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202002||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202002||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202002||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||6251.00||0.00
202002||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||3103.00||3123.00
202002||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||3838207.00||3848194.00
202002||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||166470.00||169838.00
202002||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||544257.00||555179.00
